t,memavail_mib,swap_used_mib,pswpin,pswpout,pgmajfault,nvme_read_mib,cpu_pct,cpu_max_core_pct,gpu_util,gpu_w,gpu_c,sm_mhz,throttle
12:57:36,37811,4055,1146524,2669274,14942923,144.2,6.2,100.0,1,11.19,45,2411,0x0000000000000000
12:57:37,37999,4055,1146524,2669274,14942927,139.5,6.1,100.0,1,11.20,45,2411,0x0000000000000000
12:57:38,37857,4055,1146524,2669274,14942927,151.0,6.7,100.0,2,11.21,45,2411,0x0000000000000000
12:57:39,38018,4055,1146524,2669274,14942931,143.2,6.2,99.0,1,11.21,45,2411,0x0000000000000000
12:57:40,37880,4055,1146524,2669274,14942931,141.8,6.4,100.0,1,11.18,45,2411,0x0000000000000000
12:57:41,37746,4055,1146524,2669274,14942931,143.8,6.2,100.0,1,11.18,45,2411,0x0000000000000000
12:57:42,37938,4055,1146524,2669274,14942935,137.7,6.1,100.0,1,11.19,45,2411,0x0000000000000000
12:57:43,37800,4055,1146524,2669274,14942935,145.0,6.4,100.0,1,11.20,45,2411,0x0000000000000000
12:57:44,38003,4055,1146524,2669274,14942939,140.2,6.3,100.0,1,11.21,45,2411,0x0000000000000000
12:57:45,37877,4055,1146524,2669274,14942939,145.8,6.2,100.0,1,11.20,45,2411,0x0000000000000000
12:57:46,38057,4055,1146524,2669274,14942943,139.6,6.1,100.0,1,11.21,45,2411,0x0000000000000000
12:57:47,37930,4055,1146524,2669274,14942943,144.1,6.1,99.0,1,11.20,45,2411,0x0000000000000000
12:57:48,37752,4055,1146524,2669274,14942943,146.2,6.4,100.0,1,11.20,45,2411,0x0000000000000000
12:57:49,37921,4055,1146524,2669274,14942947,145.2,6.3,100.0,1,11.19,45,2411,0x0000000000000000
12:57:50,37774,4055,1146525,2669274,14942948,143.3,7.0,100.0,1,11.19,45,2411,0x0000000000000000
12:57:51,38022,4054,1146528,2669274,14942954,138.7,6.7,100.0,1,11.18,45,2411,0x0000000000000000
12:57:52,37893,4054,1146528,2669274,14942954,141.5,6.3,100.0,1,11.17,45,2411,0x0000000000000000
12:57:53,37932,4054,1146528,2669274,14942955,146.4,6.5,100.0,1,11.20,45,2411,0x0000000000000000
12:57:54,37898,4054,1146536,2669274,14942959,140.8,6.4,100.0,1,11.20,45,2418,0x0000000000000000
12:57:55,37770,4054,1146536,2669274,14942959,142.0,6.2,99.0,1,11.19,45,2411,0x0000000000000000
12:57:56,37976,4054,1146536,2669274,14942963,138.2,6.0,100.0,1,11.19,45,2411,0x0000000000000000
12:57:57,37849,4054,1146536,2669274,14942963,140.5,6.2,100.0,1,11.18,45,2411,0x0000000000000000
12:57:58,38034,4054,1146536,2669274,14942967,139.4,6.5,100.0,1,11.19,45,2411,0x0000000000000000
12:57:59,37907,4054,1146536,2669274,14942967,144.5,6.6,100.0,1,11.17,45,2411,0x0000000000000000
12:58:00,37767,4054,1146536,2669274,14942967,142.8,6.1,100.0,1,11.19,45,2411,0x0000000000000000
12:58:01,37971,4054,1146536,2669274,14942971,138.7,6.1,100.0,1,11.16,45,2411,0x0000000000000000
12:58:02,37823,4054,1146536,2669274,14942971,144.0,6.2,100.0,1,11.17,45,2411,0x0000000000000000
12:58:03,38024,4054,1146536,2669274,14942975,139.7,6.3,100.0,1,11.16,45,2411,0x0000000000000000
12:58:04,37861,4054,1146536,2669274,14942975,148.0,6.2,99.0,1,11.17,45,2411,0x0000000000000000
12:58:05,38050,4054,1146536,2669274,14942979,140.7,6.2,100.0,1,11.19,45,2411,0x0000000000000000
12:58:06,37877,4054,1146536,2669274,14942979,143.2,6.2,100.0,1,11.17,45,2411,0x0000000000000000
12:58:07,37723,4054,1146536,2669274,14942979,144.2,6.0,100.0,1,11.15,45,2411,0x0000000000000000
12:58:08,37923,4054,1146536,2669274,14942983,139.2,6.3,100.0,1,11.14,45,2411,0x0000000000000000
12:58:09,37784,4054,1146536,2669274,14942983,142.2,6.1,100.0,1,11.14,45,2411,0x0000000000000000
12:58:10,37950,4054,1146536,2669274,14942987,142.5,6.3,100.0,1,11.16,45,2411,0x0000000000000000
12:58:11,37817,4054,1146536,2669274,14942987,141.2,6.2,100.0,1,11.14,45,2411,0x0000000000000000
12:58:12,37686,4054,1146536,2669274,14942987,141.8,6.1,100.0,1,11.15,45,2411,0x0000000000000000
12:58:13,37897,4054,1146536,2669274,14942991,140.7,6.6,99.0,1,11.14,45,2411,0x0000000000000000
12:58:14,37721,4054,1146536,2669274,14942991,145.0,6.3,100.0,1,11.17,45,2411,0x0000000000000000
12:58:15,37918,4054,1146536,2669274,14942995,137.4,6.2,100.0,1,11.16,45,2411,0x0000000000000000
12:58:16,37769,4054,1146536,2669274,14942995,144.0,6.1,100.0,1,11.19,45,2411,0x0000000000000000
12:58:17,37964,4054,1146536,2669274,14942999,137.2,6.2,100.0,1,11.17,45,2411,0x0000000000000000
